"year","month","day","mode","route","peak","numerator","denominator"
2023,4,19,"Rail","Green-D","PEAK",13098.049973014,18028.354117732
2023,4,19,"Rail","Red","OFF_PEAK",102603.405735797,112533.421117304
2023,4,19,"Rail","Red","PEAK",98491.485493559,110027.652815525
2023,4,20,"Rail","Green-D","OFF_PEAK",19078.857037283,25259.593296612
2023,4,20,"Rail","Green-D","PEAK",13545.204137024,17524.311055913
2023,4,20,"Rail","Red","OFF_PEAK",101604.108722279,113504.444487854
2023,4,20,"Rail","Red","PEAK",102025.467407926,110204.413232938
2023,4,21,"Rail","Green-D","OFF_PEAK",16916.408038208,23660.661047754
2023,4,21,"Rail","Green-D","PEAK",13008.97939486,17527.250022797
2023,4,21,"Rail","Red","OFF_PEAK",117255.938930025,126889.187371408
2023,4,21,"Rail","Red","PEAK",97857.416025895,111582.735721246
2023,4,22,"Rail","Green-D","OFF_PEAK",22380.585149078,28206.270581495
2023,4,22,"Rail","Red","OFF_PEAK",15910.518648215,19744.041475903
2023,4,23,"Rail","Green-D","OFF_PEAK",14725.016391878,18657.692330222
2023,4,23,"Rail","Red","OFF_PEAK",11996.979674873,14944.500112699
2023,4,24,"Rail","Green-D","OFF_PEAK",18790.190574446,24536.765333531
2023,4,24,"Rail","Green-D","PEAK",14048.20696144,18075.697193366
2023,4,24,"Rail","Red","OFF_PEAK",113572.300653491,125780.187592602
2023,4,24,"Rail","Red","PEAK",101399.912042909,110241.570768959
2023,4,25,"Rail","Green-D","OFF_PEAK",19993.651982698,25148.256772228
2023,4,25,"Rail","Green-D","PEAK",15154.052609121,18162.452209084
2023,4,25,"Rail","Red","OFF_PEAK",116769.701086663,126679.517669274
2023,4,25,"Rail","Red","PEAK",101952.863435529,114354.07013952
2023,4,26,"Rail","Green-D","OFF_PEAK",20748.903969978,25160.236502891
2023,4,26,"Rail","Green-D","PEAK",15522.368422252,18463.773995571
2023,4,26,"Rail","Red","OFF_PEAK",116161.24315092,124430.625859185
2023,4,26,"Rail","Red","PEAK",103971.079490084,111239.368060479
2023,4,27,"Rail","Green-D","OFF_PEAK",19166.742425069,23834.129300193
2023,4,27,"Rail","Green-D","PEAK",13331.714961184,17255.287237614
2023,4,27,"Rail","Red","OFF_PEAK",106215.597397658,115259.681533644
2023,4,27,"Rail","Red","PEAK",105387.748448448,115725.259204122
2023,4,28,"Rail","Green-D","OFF_PEAK",18884.728167685,24369.699360097
2023,4,28,"Rail","Green-D","PEAK",14891.261598161,19098.391806149
2023,4,28,"Rail","Red","OFF_PEAK",113108.399473291,124149.840610999
2023,4,28,"Rail","Red","PEAK",99262.233313734,108915.676627862
2023,4,29,"Rail","Green-D","OFF_PEAK",21898.342432188,28194.042843996
2023,4,29,"Rail","Red","OFF_PEAK",16956.96165571,20642.376840616
2023,4,30,"Rail","Green-D","OFF_PEAK",14168.933605447,17869.782159295
2023,4,30,"Rail","Red","OFF_PEAK",12836.543763353,15411.07952436
2023,5,1,"Rail","Green-D","OFF_PEAK",18237.649947601,23589.965549581
2023,5,1,"Rail","Green-D","PEAK",11760.80840557,16258.764481484
2023,5,1,"Rail","Red","OFF_PEAK",113822.041924173,125104.225787517
2023,5,1,"Rail","Red","PEAK",96995.869218842,110499.419863164
2023,5,2,"Rail","Green-D","OFF_PEAK",19958.6393533,25179.001313107
2023,5,2,"Rail","Green-D","PEAK",13216.047496768,16587.063942271
2023,5,2,"Rail","Red","OFF_PEAK",113584.448032233,124041.187591782
2023,5,2,"Rail","Red","PEAK",102713.294731929,111909.659745317
2023,5,3,"Rail","Green-D","OFF_PEAK",20215.312807173,24923.27090304
2023,5,3,"Rail","Green-D","PEAK",14739.891729213,18786.427870285
2023,5,3,"Rail","Red","OFF_PEAK",111083.796802569,124808.73130577
2023,5,3,"Rail","Red","PEAK",101973.01283623,111800.854548738
2023,5,4,"Rail","Green-D","OFF_PEAK",19177.4376683,24596.008762025
2023,5,4,"Rail","Green-D","PEAK",15209.057634717,19483.061159633
2023,5,4,"Rail","Red","OFF_PEAK",118478.486088669,127848.024984495
2023,5,4,"Rail","Red","PEAK",108816.086503473,117154.696555033
2023,5,5,"Rail","Green-D","OFF_PEAK",19216.815667373,24178.655600733
2023,5,5,"Rail","Green-D","PEAK",14501.69745771,18083.027021811
2023,5,5,"Rail","Red","OFF_PEAK",111703.65137832,130783.592763586
2023,5,5,"Rail","Red","PEAK",94130.201190539,105691.821986308
2023,5,6,"Rail","Green-D","OFF_PEAK",22481.907999076,28060.740535509
2023,5,6,"Rail","Red","OFF_PEAK",25483.66030103,30711.57994647
2023,5,7,"Rail","Green-D","OFF_PEAK",16031.7030148,19547.277898751
2023,5,7,"Rail","Red","OFF_PEAK",17786.832299569,22097.950632039
2023,5,8,"Rail","Green-D","OFF_PEAK",19096.830437133,24076.584493266
2023,5,8,"Rail","Green-D","PEAK",14080.878325378,17247.604152117
2023,5,8,"Rail","Red","OFF_PEAK",111854.098118364,122743.397595605
2023,5,8,"Rail","Red","PEAK",101284.644525161,111127.114275776
2023,5,9,"Rail","Green-D","OFF_PEAK",19764.697412419,24639.797990227
2023,5,9,"Rail","Green-D","PEAK",13481.151462695,17062.583670574
2023,5,9,"Rail","Red","OFF_PEAK",109776.069692246,121868.600526015
2023,5,9,"Rail","Red","PEAK",100543.337749266,110958.098740008
2023,5,10,"Rail","Green-D","OFF_PEAK",19176.515348182,24755.088801412
2023,5,10,"Rail","Green-D","PEAK",14502.16873658,18203.554274585
2023,5,10,"Rail","Red","OFF_PEAK",111808.315811176,123927.761272334
2023,5,10,"Rail","Red","PEAK",104208.044198023,112322.582379788
2023,5,11,"Rail","Green-D","OFF_PEAK",18841.621036448,24465.132721344
2023,5,11,"Rail","Green-D","PEAK",14422.806448093,18931.740036714
2023,5,11,"Rail","Red","OFF_PEAK",111462.928827059,120217.070582243
2023,5,11,"Rail","Red","PEAK",104003.672358059,110138.580869603
2023,5,12,"Rail","Green-D","OFF_PEAK",20265.847863751,25064.72018026
2023,5,12,"Rail","Green-D","PEAK",14060.695214839,17482.396323485
2023,5,12,"Rail","Red","OFF_PEAK",115490.867638605,122892.226975893
2023,5,12,"Rail","Red","PEAK",102559.919332925,111821.913497012
2023,5,13,"Rail","Green-D","OFF_PEAK",16066.715841379,20961.107202009
2023,5,13,"Rail","Red","OFF_PEAK",41104.168505518,44349.273846867
2023,5,14,"Rail","Green-D","OFF_PEAK",11481.927146183,15132.359257608
2023,5,14,"Rail","Red","OFF_PEAK",32690.865796416,35428.183347692
2023,5,15,"Rail","Green-D","OFF_PEAK",17896.824726232,23572.746013896
2023,5,15,"Rail","Green-D","PEAK",14460.032390872,18290.343646796
2023,5,15,"Rail","Red","OFF_PEAK",115030.262495897,128665.268980083
2023,5,15,"Rail","Red","PEAK",104937.48801699,116007.808982591
2023,5,16,"Rail","Green-D","OFF_PEAK",16831.584961095,22513.779305716
2023,5,16,"Rail","Green-D","PEAK",13024.120309794,18297.307575201
2023,5,16,"Rail","Red","OFF_PEAK",116469.868241946,126569.363850044
2023,5,16,"Rail","Red","PEAK",104624.536071123,109232.710348094
2023,5,17,"Rail","Green-D","OFF_PEAK",19172.66274175,25547.854753455
2023,5,17,"Rail","Green-D","PEAK",14931.95485668,19842.044811241
2023,5,17,"Rail","Red","OFF_PEAK",114738.941340961,126986.326561589
2023,5,17,"Rail","Red","PEAK",101921.335270722,114838.323551484
2023,5,18,"Rail","Green-D","OFF_PEAK",17699.201412805,23528.415331503
2023,5,18,"Rail","Green-D","PEAK",14010.592294757,17741.809138609
2023,5,18,"Rail","Red","OFF_PEAK",117134.733606796,125774.510868442
2023,5,18,"Rail","Red","PEAK",103674.517599078,110655.596026702
2023,5,19,"Rail","Green-D","OFF_PEAK",20409.96115848,25682.465624855
2023,5,19,"Rail","Green-D","PEAK",14610.34099649,18748.080857715
2023,5,19,"Rail","Red","OFF_PEAK",114732.945674834,126824.073615407
2023,5,19,"Rail","Red","PEAK",111042.87040598,117482.336976077
2023,5,20,"Rail","Green-D","OFF_PEAK",15689.077819508,20797.56788632
2023,5,20,"Rail","Red","OFF_PEAK",45853.809471799,48510.849736679
2023,5,21,"Rail","Green-D","OFF_PEAK",10689.158321759,13952.076772494
2023,5,21,"Rail","Red","OFF_PEAK",33379.993669496,35766.059734556
2023,5,22,"Rail","Green-D","OFF_PEAK",18258.062089805,23556.481089327
2023,5,22,"Rail","Green-D","PEAK",13699.6989246,18279.207858829
2023,5,22,"Rail","Red","OFF_PEAK",112694.992835776,123398.653729488
2023,5,22,"Rail","Red","PEAK",102727.862225437,110788.560898796
2023,5,23,"Rail","Green-D","OFF_PEAK",19444.913679367,25053.872515297
2023,5,23,"Rail","Green-D","PEAK",13880.127898332,17628.904965591
2023,5,23,"Rail","Red","OFF_PEAK",118476.67640332,127407.527433396
2023,5,23,"Rail","Red","PEAK",102197.359038804,113282.537523864
2023,5,24,"Rail","Green-D","OFF_PEAK",19275.166303267,24917.448225983
2023,5,24,"Rail","Green-D","PEAK",13600.998484597,17602.725370325
2023,5,24,"Rail","Red","OFF_PEAK",118859.718637375,127823.835157217
2023,5,24,"Rail","Red","PEAK",106441.04701846,115033.50165719
2023,5,25,"Rail","Green-D","OFF_PEAK",19351.059226953,24593.297301445
2023,5,25,"Rail","Green-D","PEAK",13479.138266056,17015.239671872
2023,5,25,"Rail","Red","OFF_PEAK",111172.373359721,126153.688910782
2023,5,25,"Rail","Red","PEAK",102529.662481627,114647.72162934
2023,5,26,"Rail","Green-D","OFF_PEAK",19135.09574733,24306.058176182
2023,5,26,"Rail","Green-D","PEAK",13059.106485353,17498.483914119
2023,5,26,"Rail","Red","OFF_PEAK",119906.812539431,127714.007510944
2023,5,26,"Rail","Red","PEAK",105955.883480749,109927.037417336
2023,5,27,"Rail","Green-D","OFF_PEAK",22340.013719783,27894.885680715
2023,5,27,"Rail","Red","OFF_PEAK",87890.270697593,92141.254835059
2023,5,28,"Rail","Green-D","OFF_PEAK",15229.584844305,19292.33392259
2023,5,28,"Rail","Red","OFF_PEAK",63500.15719712,66440.233865798
2023,5,29,"Rail","Green-D","OFF_PEAK",19428.455631683,23761.65756109
2023,5,29,"Rail","Green-D","PEAK",15536.937522071,19571.443960606
2023,5,29,"Rail","Red","OFF_PEAK",111418.877913118,119303.299949908
2023,5,29,"Rail","Red","PEAK",95431.059409045,106728.850110927
2023,5,30,"Rail","Green-D","OFF_PEAK",18679.24819876,23492.162790546
2023,5,30,"Rail","Green-D","PEAK",13162.657178322,17919.851481308
2023,5,30,"Rail","Red","OFF_PEAK",113217.672988756,124022.077880096
2023,5,30,"Rail","Red","PEAK",103559.279369119,110734.913865229
2023,5,31,"Rail","Green-D","OFF_PEAK",19013.315860927,25004.837128304
2023,5,31,"Rail","Green-D","PEAK",13835.629916546,17731.331944506
2023,5,31,"Rail","Red","OFF_PEAK",113130.552216781,124055.967172784
2023,5,31,"Rail","Red","PEAK",107340.143684546,114782.841904052
2023,6,1,"Rail","Green-D","OFF_PEAK",18397.321208,24187.60034
2023,6,1,"Rail","Green-D","PEAK",12406.506316,16797.16253
2023,6,1,"Rail","Red","OFF_PEAK",118569.557438,128235.2437
2023,6,1,"Rail","Red","PEAK",109316.804676,116822.3377
2023,6,2,"Rail","Green-D","OFF_PEAK",16346.465432,22575.98387
2023,6,2,"Rail","Green-D","PEAK",12551.336281,18041.71114
2023,6,2,"Rail","Red","OFF_PEAK",118299.607738,128164.9719
2023,6,2,"Rail","Red","PEAK",101784.123012,111369.5122
2023,6,3,"Rail","Green-D","OFF_PEAK",16439.914901,21467.12984
2023,6,3,"Rail","Red","OFF_PEAK",86334.687734,90592.74865
2023,6,4,"Rail","Green-D","OFF_PEAK",11142.471009,14471.24432
2023,6,4,"Rail","Red","OFF_PEAK",61568.924632,65461.77986
2023,6,5,"Rail","Green-D","OFF_PEAK",18914.935996,24078.15861
2023,6,5,"Rail","Green-D","PEAK",13781.577261,18523.55538
2023,6,5,"Rail","Red","OFF_PEAK",117522.41197,127123.7273
2023,6,5,"Rail","Red","PEAK",107129.237201,114573.4551
2023,6,6,"Rail","Green-D","OFF_PEAK",19983.124641,25066.60676
2023,6,6,"Rail","Green-D","PEAK",13937.950251,18159.54496
2023,6,6,"Rail","Red","OFF_PEAK",111261.55587,124102.6253
2023,6,6,"Rail","Red","PEAK",105171.73297,115435.2659
2023,6,7,"Rail","Green-D","OFF_PEAK",18146.159002,23914.79179
2023,6,7,"Rail","Green-D","PEAK",12476.333923,16124.19835
2023,6,7,"Rail","Red","OFF_PEAK",112957.3023,123057.5947
2023,6,7,"Rail","Red","PEAK",106249.889179,112262.5567
2023,6,8,"Rail","Green-D","OFF_PEAK",18594.114872,23522.58215
2023,6,8,"Rail","Green-D","PEAK",15191.981483,18758.29415
2023,6,8,"Rail","Red","OFF_PEAK",112284.75376,125233.521
2023,6,8,"Rail","Red","PEAK",106403.209316,115396.6631
2023,6,9,"Rail","Green-D","OFF_PEAK",18677.582605,24435.18641
2023,6,9,"Rail","Green-D","PEAK",13523.760559,17389.1462
2023,6,9,"Rail","Red","OFF_PEAK",92920.724971,99860.78754
2023,6,9,"Rail","Red","PEAK",96352.656446,103345.1018
2023,6,10,"Rail","Green-D","OFF_PEAK",15986.190785,20873.6438
2023,6,10,"Rail","Red","OFF_PEAK",86939.85055,91746.69104
2023,6,11,"Rail","Green-D","OFF_PEAK",11682.618418,14891.95992
2023,6,11,"Rail","Red","OFF_PEAK",62033.625398,66046.6847
2023,6,12,"Rail","Green-D","OFF_PEAK",10497.462808,15594.66315
2023,6,12,"Rail","Green-D","PEAK",10119.023788,14021.97696
2023,6,12,"Rail","Red","OFF_PEAK",120784.23805,130849.2221
2023,6,12,"Rail","Red","PEAK",107287.12312,113929.4852
2023,6,13,"Rail","Green-D","OFF_PEAK",10596.283559,15047.56802
2023,6,13,"Rail","Green-D","PEAK",6090.229359,9366.594908
2023,6,13,"Rail","Red","OFF_PEAK",93769.21358,108144.1964
2023,6,13,"Rail","Red","PEAK",70878.969904,74319.20258
2023,6,14,"Rail","Green-D","OFF_PEAK",11741.811146,17666.58896
2023,6,14,"Rail","Green-D","PEAK",9373.870015,14488.79736
2023,6,14,"Rail","Red","OFF_PEAK",120305.194657,129853.426
2023,6,14,"Rail","Red","PEAK",110855.639069,116186.2545
2023,6,15,"Rail","Green-D","OFF_PEAK",12942.863322,18784.54001
2023,6,15,"Rail","Green-D","PEAK",9715.754291,14569.22275
2023,6,15,"Rail","Red","OFF_PEAK",120614.66188,128148.3538
2023,6,15,"Rail","Red","PEAK",106123.1973,116484.9188
2023,6,16,"Rail","Green-D","OFF_PEAK",12867.597431,18555.65105
2023,6,16,"Rail","Green-D","PEAK",9522.840751,14713.1438
2023,6,16,"Rail","Red","OFF_PEAK",118182.85248,129698.6662
2023,6,16,"Rail","Red","PEAK",104256.966656,112080.7396
2023,6,17,"Rail","Green-D","OFF_PEAK",14902.659626,20906.44226
2023,6,17,"Rail","Red","OFF_PEAK",88742.337082,92279.63454
2023,6,18,"Rail","Green-D","OFF_PEAK",10976.67174,14739.27488
2023,6,18,"Rail","Red","OFF_PEAK",63707.289017,66462.576
2023,6,19,"Rail","Green-D","OFF_PEAK",12826.114075,18105.66141
2023,6,19,"Rail","Green-D","PEAK",9921.791748,13612.11942
2023,6,19,"Rail","Red","OFF_PEAK",120474.880459,129523.1817
2023,6,19,"Rail","Red","PEAK",108211.427468,116299.5018
2023,6,20,"Rail","Green-D","OFF_PEAK",12986.141214,18666.91142
2023,6,20,"Rail","Green-D","PEAK",10243.690283,14422.03069
2023,6,20,"Rail","Red","OFF_PEAK",117151.72326,127369.8967
2023,6,20,"Rail","Red","PEAK",111594.643595,116379.8367
2023,6,21,"Rail","Green-D","OFF_PEAK",13096.711067,18790.61921
2023,6,21,"Rail","Green-D","PEAK",9720.696377,13949.48113
2023,6,21,"Rail","Red","OFF_PEAK",115638.09436,127690.335
2023,6,21,"Rail","Red","PEAK",108925.432814,117145.6917
2023,6,22,"Rail","Green-D","OFF_PEAK",13736.767852,19357.53574
2023,6,22,"Rail","Green-D","PEAK",9846.1007,14436.73044
2023,6,22,"Rail","Red","OFF_PEAK",115134.01933,128972.1144
2023,6,22,"Rail","Red","PEAK",105065.409051,113570.9778
2023,6,23,"Rail","Green-D","OFF_PEAK",14961.138389,22040.18934
2023,6,23,"Rail","Green-D","PEAK",10869.068364,16052.22128
2023,6,23,"Rail","Red","OFF_PEAK",116926.37449,128378.9153
2023,6,23,"Rail","Red","PEAK",106089.288799,115350.412
2023,6,24,"Rail","Green-D","OFF_PEAK",19751.233382,24966.94335
2023,6,24,"Rail","Red","OFF_PEAK",88548.442141,92635.47936
2023,6,25,"Rail","Green-D","OFF_PEAK",13427.05435,17229.56433
2023,6,25,"Rail","Red","OFF_PEAK",62705.305788,66281.77374
2023,6,26,"Rail","Green-D","OFF_PEAK",17026.295058,23408.22646
2023,6,26,"Rail","Green-D","PEAK",11860.262126,16628.9978
2023,6,26,"Rail","Red","OFF_PEAK",116188.28907,128829.0024
2023,6,26,"Rail","Red","PEAK",108977.879691,117721.8201
2023,6,27,"Rail","Green-D","OFF_PEAK",18911.376724,24287.04006
2023,6,27,"Rail","Green-D","PEAK",13949.712644,17965.03269
2023,6,27,"Rail","Red","OFF_PEAK",115712.647418,124832.4669
2023,6,27,"Rail","Red","PEAK",104451.46557,113221.1417
2023,6,28,"Rail","Green-D","OFF_PEAK",18755.618991,25686.56773
2023,6,28,"Rail","Green-D","PEAK",14644.106446,18601.51083
2023,6,28,"Rail","Red","OFF_PEAK",115321.62425,127625.0929
2023,6,28,"Rail","Red","PEAK",111835.144955,117509.1952
2023,6,29,"Rail","Green-D","OFF_PEAK",17764.061393,24201.17622
2023,6,29,"Rail","Green-D","PEAK",13178.646225,17405.27573
2023,6,29,"Rail","Red","OFF_PEAK",119414.807224,127990.3069
2023,6,29,"Rail","Red","PEAK",109933.778453,114752.574
2023,6,30,"Rail","Green-D","OFF_PEAK",18035.985907,23849.70581
2023,6,30,"Rail","Green-D","PEAK",14452.499833,19005.28128
2023,6,30,"Rail","Red","OFF_PEAK",115530.37181,129450.7651
2023,6,30,"Rail","Red","PEAK",108059.861274,114024.1786
2023,7,1,"Rail","Green-D","OFF_PEAK",20405.892783,28021.41825
2023,7,1,"Rail","Red","OFF_PEAK",87453.167714,91260.14327
2023,7,2,"Rail","Green-D","OFF_PEAK",15272.381621,19275.34691
2023,7,2,"Rail","Red","OFF_PEAK",64491.745466,66604.11484
2023,7,3,"Rail","Green-D","OFF_PEAK",19916.447918,25359.86958
2023,7,3,"Rail","Green-D","PEAK",12972.186437,17551.44622
2023,7,3,"Rail","Red","OFF_PEAK",119513.208161,127985.7846
2023,7,3,"Rail","Red","PEAK",107468.970332,117308.6477
2023,7,4,"Rail","Green-D","OFF_PEAK",18887.788872,23549.13953
2023,7,4,"Rail","Green-D","PEAK",15885.163023,19503.4945
2023,7,4,"Rail","Red","OFF_PEAK",116409.093774,124632.0837
2023,7,4,"Rail","Red","PEAK",101758.938368,110220.9459
2023,7,5,"Rail","Green-D","OFF_PEAK",18579.388915,24176.79069
2023,7,5,"Rail","Green-D","PEAK",14381.708895,18484.96594
2023,7,5,"Rail","Red","OFF_PEAK",117165.04963,130559.7873
2023,7,5,"Rail","Red","PEAK",106700.19633,115408.4488
2023,7,6,"Rail","Green-D","OFF_PEAK",20243.184575,25162.34953
2023,7,6,"Rail","Green-D","PEAK",15049.471132,18135.02744
2023,7,6,"Rail","Red","OFF_PEAK",122148.454356,130588.5115
2023,7,6,"Rail","Red","PEAK",108494.003818,116875.4261
2023,7,7,"Rail","Green-D","OFF_PEAK",18625.123919,24306.44815
2023,7,7,"Rail","Green-D","PEAK",14022.913892,18062.12814
2023,7,7,"Rail","Red","OFF_PEAK",109212.76898,123475.2455
2023,7,7,"Rail","Red","PEAK",105921.02902,116907.8262
2023,7,8,"Rail","Green-D","OFF_PEAK",20332.822533,28193.30255
2023,7,8,"Rail","Red","OFF_PEAK",85435.033988,91008.93886
2023,7,9,"Rail","Green-D","OFF_PEAK",14106.881894,18288.29972
2023,7,9,"Rail","Red","OFF_PEAK",60361.624141,64448.91499
2023,7,10,"Rail","Green-D","OFF_PEAK",17828.4658,22877.14757
2023,7,10,"Rail","Green-D","PEAK",14819.52315,19243.4459
2023,7,10,"Rail","Red","OFF_PEAK",121862.516082,130620.0281
2023,7,10,"Rail","Red","PEAK",109037.266529,116814.45
2023,7,11,"Rail","Green-D","OFF_PEAK",17537.074521,22972.42593
2023,7,11,"Rail","Green-D","PEAK",13331.691981,17202.8501
2023,7,11,"Rail","Red","OFF_PEAK",119250.287069,128394.6104
2023,7,11,"Rail","Red","PEAK",111415.585555,118789.6107
2023,7,12,"Rail","Green-D","OFF_PEAK",18397.426475,24546.98567
2023,7,12,"Rail","Green-D","PEAK",13165.508456,18104.4702
2023,7,12,"Rail","Red","OFF_PEAK",120472.36388,131193.2572
2023,7,12,"Rail","Red","PEAK",103835.03158,116437.5414
2023,7,13,"Rail","Green-D","OFF_PEAK",17756.430402,23517.95547
2023,7,13,"Rail","Green-D","PEAK",13169.250543,17360.11451
2023,7,13,"Rail","Red","OFF_PEAK",101876.757,118501.688
2023,7,13,"Rail","Red","PEAK",78761.74259,92368.51166
2023,7,14,"Rail","Green-D","OFF_PEAK",18388.927363,24338.485
2023,7,14,"Rail","Green-D","PEAK",14079.648858,17825.07795
2023,7,14,"Rail","Red","OFF_PEAK",119323.85569,129678.6557
2023,7,14,"Rail","Red","PEAK",104235.54478,114858.7186
2023,7,15,"Rail","Green-D","OFF_PEAK",618.4897564,753.9748686
2023,7,15,"Rail","Red","OFF_PEAK",87520.955868,91776.40447
2023,7,16,"Rail","Green-D","OFF_PEAK",654.6625895,757.6779386
2023,7,16,"Rail","Red","OFF_PEAK",62833.997047,66319.0284
2023,7,17,"Rail","Green-D","OFF_PEAK",20080.346555,26153.57854
2023,7,17,"Rail","Green-D","PEAK",15488.86691,20088.80252
2023,7,17,"Rail","Red","OFF_PEAK",120518.31377,132052.508
2023,7,17,"Rail","Red","PEAK",104547.12222,115203.5335
2023,7,18,"Rail","Green-D","OFF_PEAK",23837.098418,28576.79203
2023,7,18,"Rail","Green-D","PEAK",15554.329425,18831.2552
2023,7,18,"Rail","Red","OFF_PEAK",120487.74844,130498.2755
2023,7,18,"Rail","Red","PEAK",108334.956207,115073.1599
2023,7,19,"Rail","Green-D","OFF_PEAK",21638.675801,27455.82324
2023,7,19,"Rail","Green-D","PEAK",15057.235901,20022.3015
2023,7,19,"Rail","Red","OFF_PEAK",120322.98073,131288.4702
2023,7,19,"Rail","Red","PEAK",108285.086938,117179.1655
2023,7,20,"Rail","Green-D","OFF_PEAK",20072.800648,25405.0883
2023,7,20,"Rail","Green-D","PEAK",14071.356587,18842.15641
2023,7,20,"Rail","Red","OFF_PEAK",118523.50841,131159.5779
2023,7,20,"Rail","Red","PEAK",107113.54507,117199.4618
2023,7,21,"Rail","Green-D","OFF_PEAK",20291.787961,25836.16793
2023,7,21,"Rail","Green-D","PEAK",14827.021152,18242.0846
2023,7,21,"Rail","Red","OFF_PEAK",122103.334512,131110.0387
2023,7,21,"Rail","Red","PEAK",107676.46464,116972.0969
2023,7,22,"Rail","Green-D","OFF_PEAK",22078.789476,28205.16647
2023,7,22,"Rail","Red","OFF_PEAK",77164.120833,81762.81107
2023,7,23,"Rail","Green-D","OFF_PEAK",15105.355914,18684.14638
2023,7,23,"Rail","Red","OFF_PEAK",55069.38492,59566.55826
2023,7,24,"Rail","Green-D","OFF_PEAK",20537.23932,25044.77191
2023,7,24,"Rail","Green-D","PEAK",16276.290041,19658.49969
2023,7,24,"Rail","Red","OFF_PEAK",111464.77998,122654.3505
2023,7,24,"Rail","Red","PEAK",108725.208111,114430.6741
2023,7,25,"Rail","Green-D","OFF_PEAK",21586.489684,27369.37067
2023,7,25,"Rail","Green-D","PEAK",15464.353449,19381.63995
2023,7,25,"Rail","Red","OFF_PEAK",113386.7516,127759.067
2023,7,25,"Rail","Red","PEAK",95596.15949,109228.5224
2023,7,26,"Rail","Green-D","OFF_PEAK",19832.908597,25563.72983
2023,7,26,"Rail","Green-D","PEAK",15338.486672,19610.33836
2023,7,26,"Rail","Red","OFF_PEAK",118910.00281,130811.4611
2023,7,26,"Rail","Red","PEAK",110467.611937,117449.3759
2023,7,27,"Rail","Green-D","OFF_PEAK",20557.64834,25214.25157
2023,7,27,"Rail","Green-D","PEAK",15052.666822,18874.8346
2023,7,27,"Rail","Red","OFF_PEAK",110958.32844,127029.7695
2023,7,27,"Rail","Red","PEAK",109357.559481,117295.7497
2023,7,28,"Rail","Green-D","OFF_PEAK",19561.877925,25895.96635
2023,7,28,"Rail","Green-D","PEAK",15082.344918,19775.78713
2023,7,28,"Rail","Red","OFF_PEAK",117674.22484,131092.5191
2023,7,28,"Rail","Red","PEAK",109917.535975,116927.5377
2023,7,29,"Rail","Green-D","OFF_PEAK",13228.871068,18134.52422
2023,7,29,"Rail","Red","OFF_PEAK",87276.283081,91996.56028
2023,7,30,"Rail","Green-D","OFF_PEAK",10027.419849,12336.24346
2023,7,30,"Rail","Red","OFF_PEAK",59727.753552,64314.27304
2023,7,31,"Rail","Green-D","OFF_PEAK",12641.812129,16999.29714
2023,7,31,"Rail","Green-D","PEAK",9303.308115,13259.18409
2023,7,31,"Rail","Red","OFF_PEAK",120731.8524,130743.7738
2023,7,31,"Rail","Red","PEAK",108747.11106,117068.1117
2023,8,1,"Rail","Green-D","OFF_PEAK",12753.297226,17523.04898
2023,8,1,"Rail","Green-D","PEAK",7812.44425,11498.08706
2023,8,1,"Rail","Red","OFF_PEAK",111666.64718,124805.5448
2023,8,1,"Rail","Red","PEAK",104593.20825,115494.0895
2023,8,2,"Rail","Green-D","OFF_PEAK",12013.498925,16608.66033
2023,8,2,"Rail","Green-D","PEAK",8621.845454,12327.24029
2023,8,2,"Rail","Red","OFF_PEAK",102122.17598,123176.4524
2023,8,2,"Rail","Red","PEAK",104861.8703,115039.0258
2023,8,3,"Rail","Green-D","OFF_PEAK",12726.036126,17154.49016
2023,8,3,"Rail","Green-D","PEAK",8916.500753,12624.63874
2023,8,3,"Rail","Red","OFF_PEAK",112484.31737,126211.2438
2023,8,3,"Rail","Red","PEAK",108195.985991,117857.2423
2023,8,4,"Rail","Green-D","OFF_PEAK",13403.558273,18466.47831
2023,8,4,"Rail","Green-D","PEAK",9626.905085,13901.79592
2023,8,4,"Rail","Red","OFF_PEAK",118336.71217,129526.8501
2023,8,4,"Rail","Red","PEAK",105364.07524,118049.3683
2023,8,5,"Rail","Green-D","OFF_PEAK",15436.088339,21080.05234
2023,8,5,"Rail","Red","OFF_PEAK",86704.43673,92075.50723
2023,8,6,"Rail","Green-D","OFF_PEAK",10364.062435,13127.12359
2023,8,6,"Rail","Red","OFF_PEAK",61379.198557,65710.49832
2023,8,7,"Rail","Green-D","OFF_PEAK",13747.438806,18663.36184
2023,8,7,"Rail","Green-D","PEAK",10446.947951,14413.14949
2023,8,7,"Rail","Red","OFF_PEAK",118902.51659,129843.7205
2023,8,7,"Rail","Red","PEAK",106428.99024,117596.0642
2023,8,8,"Rail","Green-D","OFF_PEAK",12672.669394,16765.63072
2023,8,8,"Rail","Green-D","PEAK",8926.088096,12466.16364
2023,8,8,"Rail","Red","OFF_PEAK",107434.6428,124089.9523
2023,8,8,"Rail","Red","PEAK",93871.59601,107940.8014
2023,8,9,"Rail","Green-D","OFF_PEAK",13511.111581,18334.13895
2023,8,9,"Rail","Green-D","PEAK",9993.300558,14701.80721
2023,8,9,"Rail","Red","OFF_PEAK",117289.66964,129449.1248
2023,8,9,"Rail","Red","PEAK",108876.50689,117373.6841
